WR,Brandon Coleman,3000,4.433,NO,676.7426122
RB,Michael Burton,3000,0.388,Det,7731.958763
WR,Albert Wilson,3000,5.75,KC,521.7391304
WR,Matt Hazel,3000,0,Mia,#DIV/0!
WR,Keith Mumphery,3000,3.363,Hou,892.0606601
WR,J.J. Nelson,3000,2.25,Ari,1333.333333
WR,Cecil Shorts III,3000,12.18,Hou,246.3054187
WR,Andre Holmes,3000,4.338,Oak,691.5629322
WR,Corey Fuller,3000,1.157,Det,2592.912705
WR,Geremy Davis,3000,0.456,NYG,6578.947368
WR,Cameron Meredith,3000,2.917,Chi,1028.453891
RB,Jerick McKinnon,3000,2.2,Min,1363.636364
RB,Jay Ajayi,3000,4.1,Mia,731.7073171
WR,Chris Conley,3000,4.5,KC,666.6666667
RB,Tre Mason,3000,2.817,StL,1064.962726
WR,Sammie Coates,3000,0.35,Pit,8571.428571
RB,Ka'Deem Carey,3000,0.7,Chi,4285.714286
WR,Rashad Ross,3000,3.1,Was,967.7419355
WR,Ty Montgomery,3000,7,GB,428.5714286
WR,Marqise Lee,3000,4.1,Jax,731.7073171
WR,DeVante Parker,3000,1.271,Mia,2360.346184
RB,Alonzo Harris,3000,0.38,GB,7894.736842
WR,Tyler Lockett,3000,7.8,Sea,384.6153846
RB,Aaron Ripkowski,3000,0.35,GB,8571.428571
WR,Bradley Marquez,3000,0.35,StL,8571.428571
WR,Devin Smith,3000,2.4,NYJ,1250
RB,Raheem Mostert,3000,0,Bal,#DIV/0!
WR,Jeremy Butler,3000,0,Bal,#DIV/0!
TE,Richard Rodgers,3000,9.688,GB,309.6614368
WR,De'Anthony Thomas,3000,4.625,KC,648.6486486
RB,Bishop Sankey,3000,6.029,Ten,497.5949577
WR,Cody Latimer,3000,0,Den,#DIV/0!
WR,Brittan Golden,3000,0,Ari,#DIV/0!
WR,Cordarrelle Patterson,3000,0.488,Min,6147.540984
RB,Trey Williams,3000,0,Dal,#DIV/0!
RB,Damien Williams,3000,2.625,Mia,1142.857143
WR,Seth Roberts,3000,5.25,Oak,571.4285714
RB,Cameron Artis-Payne,3000,0.775,Car,3870.967742
WR,Lucky Whitehead,3000,0.886,Dal,3386.004515
WR,Jaelen Strong,3000,5.2,Hou,576.9230769
WR,Adam Thielen,3000,2.575,Min,1165.048544
WR,Mario Alford,3000,0,Cin,#DIV/0!
WR,Taylor Gabriel,3000,4.967,Cle,603.9863096
WR,Jeff Janis,3000,1.238,GB,2423.263328
WR,Donteea Dye,3000,2.625,TB,1142.857143
DST,Bills ,2900,6.625,Buf,437.7358491
DST,Vikings ,2800,7.625,Min,367.2131148
DST,Ravens ,2800,5.5,Bal,509.0909091
TE,Owen Daniels,2800,8.388,Den,333.8102051
TE,Crockett Gillmore,2800,10.367,Bal,270.0877785
TE,Austin Seferian-Jenkins,2800,17.95,TB,155.9888579
DST,Eagles ,2700,10.5,Phi,257.1428571
TE,Jordan Cameron,2700,6.538,Mia,412.9703273
TE,Larry Donnell,2700,7.913,NYG,341.210666
DST,Texans ,2600,6.25,Hou,416
DST,Chiefs ,2600,7.25,KC,358.6206897
DST,Jaguars ,2600,5.375,Jax,483.7209302
DST,Cowboys ,2500,4.5,Dal,555.5555556
DST,Dolphins ,2500,6.5,Mia,384.6153846
DST,Buccaneers ,2500,7.125,TB,350.877193
DST,Redskins ,2500,7,Was,357.1428571
TE,Mike Leach,2500,0,Ari,#DIV/0!
TE,Craig Stevens,2500,1.838,Ten,1360.174102
TE,Marcedes Lewis,2500,2.225,Jax,1123.595506
TE,Vernon Davis,2500,5.343,Den,467.9019278
TE,Scott Chandler,2500,3.95,NE,632.9113924
TE,Matt Spaeth,2500,0.2,Pit,12500
TE,Clark Harris,2500,0,Cin,#DIV/0!
TE,Anthony Fasano,2500,5.9,Ten,423.7288136
TE,Brent Celek,2500,3.263,Phi,766.1661048
TE,Zach Miller,2500,2.1,Chi,1190.47619
TE,Brandon Pettigrew,2500,1.967,Det,1270.971022
TE,Kellen Davis,2500,0.888,NYJ,2815.315315
TE,Brandon Myers,2500,2.275,TB,1098.901099
TE,Darren Fells,2500,5.933,Ari,421.3719872
TE,Clay Harbor,2500,2.914,Jax,857.9272478
TE,Ed Dickson,2500,2.613,Car,956.7546881
TE,Jared Cook,2500,5.813,StL,430.0705316
TE,Garrett Graham,2500,1.625,Hou,1538.461538
TE,Andrew DePaola,2500,0,TB,#DIV/0!
TE,Anthony McCoy,2500,0,Was,#DIV/0!
TE,Jim Dray,2500,1.033,Cle,2420.135528
TE,Virgil Green,2500,3.025,Den,826.446281
TE,Richard Gordon,2500,0,Den,#DIV/0!
TE,Matthew Mulligan,2500,0.15,Buf,16666.66667
TE,Lance Kendricks,2500,4.1,StL,609.7560976
TE,Jermaine Gresham,2500,3.025,Ari,826.446281
TE,Jeff Cumberland,2500,1.814,NYJ,1378.169791
TE,Michael Hoomanawanui,2500,3.229,NO,774.2335088
TE,Lee Smith,2500,1.563,Oak,1599.488164
TE,Luke Stocker,2500,0.867,TB,2883.506344
TE,Rhett Ellison,2500,0.929,Min,2691.065662
TE,James Hanna,2500,0.717,Dal,3486.750349
TE,Jake Stoneburner,2500,4.34,Mia,576.0368664
TE,Mychal Rivera,2500,2.763,Oak,904.8136084
TE,Cory Harkey,2500,0.35,StL,7142.857143
TE,Beau Brinkley,2500,0,Ten,#DIV/0!
TE,Kevin McDermott,2500,0,Min,#DIV/0!
TE,Tim Wright,2500,3.467,Det,721.0845111
TE,Michael Williams,2500,0.488,NE,5122.95082
TE,Chris Gragg,2500,3.68,Buf,679.3478261
TE,Luke Willson,2500,3.929,Sea,636.2942224
TE,Josh Hill,2500,3.411,NO,732.9228965
TE,James Winchester,2500,0,KC,#DIV/0!
TE,Justin Perillo,2500,1.567,GB,1595.405233
TE,Ryan Hewitt,2500,0.725,Cin,3448.275862
TE,Justice Cunningham,2500,0,StL,#DIV/0!
TE,Gavin Escobar,2500,1.425,Dal,1754.385965
TE,Dion Sims,2500,3.5,Mia,714.2857143
TE,Jerome Cunningham,2500,2.15,NYG,1162.790698
TE,Nic Jacobs,2500,0.2,Jax,12500
TE,Brandon Williams,2500,0,Mia,#DIV/0!
TE,Cooper Helfet,2500,0,Sea,#DIV/0!
TE,Trey Burton,2500,0,Phi,#DIV/0!
TE,James O'Shaughnessy,2500,2.1,KC,1190.47619
TE,MyCole Pruitt,2500,0.925,Min,2702.702703
TE,Cameron Brate,2500,3.133,TB,797.9572295
TE,Will Tye,2500,3.1,NYG,806.4516129
TE,Chase Ford,2500,0,Min,#DIV/0!
TE,Clive Walford,2500,3.675,Oak,680.2721088
TE,C.J. Fiedorowicz,2500,2.863,Hou,873.2099197
TE,Brian Parker,2500,0,KC,#DIV/0!
TE,Scott Simonson,2500,0,Car,#DIV/0!
TE,Tyler Kroft,2500,0,Cin,#DIV/0!
TE,C.J. Uzomah,2500,0,Cin,#DIV/0!
TE,Demetrius Harris,2500,0.438,KC,5707.762557
TE,Nick Boyle,2500,2.788,Bal,896.7001435
TE,Kennard Backman,2500,0,GB,#DIV/0!
TE,Troy Niklas,2500,2.188,Ari,1142.595978
TE,Phillip Supernaw,2500,0,Ten,#DIV/0!
TE,Maxx Williams,2500,3.257,Bal,767.5775253
TE,Jesse James,2500,9.3,Pit,268.8172043
TE,Derek Carrier,2500,3.588,Was,696.7670011
TE,Geoff Swaim,2500,0.5,Dal,5000
TE,E.J. Bibbs,2500,0,Cle,#DIV/0!
TE,Khari Lee,2500,0,Chi,#DIV/0!
DST,Giants ,2400,9.667,NYG,248.2673011
DST,Saints ,2300,5.556,NO,413.9668826
DST,Bears ,2200,4.25,Chi,517.6470588
DST,Titans ,2200,6.875,Ten,320
DST,Lions ,2100,6.125,Det,342.8571429
DST,Raiders ,2100,5.75,Oak,365.2173913
DST,Browns ,2000,5.889,Cle,339.6162337
